timesec,time,cycle,sattrack,lat,lon,height,geoid,lakeid
523001364.067876,2016.572,7,34,38.877595,64.618942,240.551513703248,-36.4505069164,4610001882
525334161.438238,2016.646,8,34,38.940897,64.634249,240.335328016705,-36.3933459659,4610001882
525334161.487429,2016.646,8,34,38.938021,64.633322,240.314365478115,-36.3961293163,4610001882
525334161.536619,2016.646,8,34,38.935145,64.632395,240.653260374407,-36.3988701016,4610001882
525334161.58581,2016.646,8,34,38.932269,64.631468,241.085597747415,-36.4015533636,4610001882
525334161.635001,2016.646,8,34,38.929393,64.630541,240.417706148124,-36.4042076533,4610001882
525334161.782573,2016.646,8,34,38.920765,64.627761,240.599429653245,-36.4119688254,4610001882
525334161.831764,2016.646,8,34,38.917889,64.626835,240.533769211556,-36.4144542727,4610001882
525334161.880955,2016.646,8,34,38.915013,64.625908,240.464541537862,-36.416872488,4610001882
525334161.930146,2016.646,8,34,38.912137,64.624981,240.392258673856,-36.419235513,4610001882
525334161.979337,2016.646,8,34,38.909261,64.624055,240.483924856683,-36.4215475848,4610001882
525334162.028528,2016.646,8,34,38.906385,64.623129,240.459439460605,-36.4238080788,4610001882
525334162.12691,2016.646,8,34,38.900633,64.621276,240.384113252628,-36.4281736525,4610001882
525334162.176101,2016.646,8,34,38.897757,64.62035,240.450267940484,-36.4302742312,4610001882
525334162.225292,2016.646,8,34,38.894881,64.619424,240.556859147628,-36.4323113292,4610001882
525334162.274482,2016.646,8,34,38.892005,64.618498,240.59869611607,-36.4342941885,4610001882
527666966.176091,2016.719,9,34,38.936471,64.629491,240.24010287294,-36.3929085241,4610001882
527666966.225269,2016.719,9,34,38.933595,64.628564,240.142493190862,-36.3956283566,4610001882
527666966.274447,2016.719,9,34,38.93072,64.627637,240.595235917536,-36.3983005876,4610001882
527666966.47116,2016.719,9,34,38.919219,64.623928,240.154780921762,-36.4086636194,4610001882
527666966.520338,2016.719,9,34,38.916344,64.623,240.164905968536,-36.4111181705,4610001882
527666966.569516,2016.719,9,34,38.913469,64.622073,240.101671693606,-36.4135133999,4610001882
527666966.618694,2016.719,9,34,38.910594,64.621146,240.180384632083,-36.4158558427,4610001882
527666966.667872,2016.719,9,34,38.907719,64.620219,240.317545343774,-36.4181460587,4610001882
527666966.717063,2016.719,9,34,38.904843,64.619292,240.117055126063,-36.4203853556,4610001882
527666966.766241,2016.719,9,34,38.901967,64.618365,240.148612360875,-36.422572105,4610001882
527666966.815432,2016.719,9,34,38.899091,64.617438,240.41241537999,-36.4247046387,4610001882
527666966.864609,2016.719,9,34,38.896216,64.616512,240.318054411853,-36.4267731749,4610001882
527666966.913787,2016.719,9,34,38.893341,64.615585,240.263034253524,-36.4287825209,4610001882
529999766.24802,2016.793,10,34,38.941415,64.634315,240.222021290813,-36.3926988757,4610001882
529999766.297198,2016.793,10,34,38.93854,64.633387,240.232571551361,-36.3954852091,4610001882
529999766.346376,2016.793,10,34,38.935665,64.63246,240.211384184187,-36.3982339148,4610001882
529999766.395554,2016.793,10,34,38.932789,64.631533,240.043241278056,-36.4009270593,4610001882
529999766.444732,2016.793,10,34,38.929914,64.630606,240.188062326099,-36.4035841802,4610001882
529999766.592304,2016.793,10,34,38.921286,64.627824,240.178036220016,-36.411366226,4610001882
529999766.641482,2016.793,10,34,38.918411,64.626897,240.259294652446,-36.4138607313,4610001882
529999766.690673,2016.793,10,34,38.915535,64.62597,240.093988582417,-36.4162907119,4610001882
529999766.739864,2016.793,10,34,38.912659,64.625043,239.753925507299,-36.4186636874,4610001882
529999766.789042,2016.793,10,34,38.909784,64.624116,240.31390864493,-36.4209828979,4610001882
529999766.83822,2016.793,10,34,38.906909,64.623189,240.19724012907,-36.4232504549,4610001882
529999766.936589,2016.793,10,34,38.901157,64.621336,239.957052897807,-36.4276353249,4610001882
529999766.985754,2016.793,10,34,38.898283,64.62041,240.253626780201,-36.4297453024,4610001882
529999767.034933,2016.793,10,34,38.895407,64.619483,240.610916634337,-36.4317921748,4610001882
529999767.084124,2016.793,10,34,38.892531,64.618557,240.348343288836,-36.4337843968,4610001882
532332563.313941,2016.867,11,34,38.944631,64.639143,239.791475200039,-36.3949007722,4610001882
532332563.363145,2016.867,11,34,38.941754,64.638216,239.813762054355,-36.3977073111,4610001882
532332563.412336,2016.867,11,34,38.938878,64.637288,240.032928376905,-36.4004933114,4610001882
532332563.461552,2016.867,11,34,38.936001,64.636361,239.786359869244,-36.4032444883,4610001882
532332563.510743,2016.867,11,34,38.933125,64.635434,240.095732270805,-36.4059365676,4610001882
532332563.559933,2016.867,11,34,38.93025,64.634506,239.9971599403,-36.408583908,4610001882
532332563.609137,2016.867,11,34,38.927373,64.633579,239.783264597925,-36.4112082502,4610001882
532332563.65834,2016.867,11,34,38.924496,64.632652,240.090333141044,-36.4137964779,4610001882
532332563.707544,2016.867,11,34,38.92162,64.631725,240.050056071894,-36.4163390865,4610001882
532332563.756748,2016.867,11,34,38.918743,64.630797,240.118824375821,-36.418827075,4610001882
532332563.805939,2016.867,11,34,38.915867,64.629871,240.041129607989,-36.4212519849,4610001882
532332563.855143,2016.867,11,34,38.912991,64.628944,240.057475139244,-36.4236171939,4610001882
532332563.904347,2016.867,11,34,38.910114,64.628017,240.250869308746,-36.425931048,4610001882
532332563.953552,2016.867,11,34,38.907237,64.62709,240.050612199268,-36.4281936231,4610001882
532332564.10115,2016.867,11,34,38.898608,64.62431,239.945636494779,-36.4346769559,4610001882
532332564.150341,2016.867,11,34,38.895732,64.623383,240.794262309982,-36.4367224475,4610001882
532332564.199544,2016.867,11,34,38.892856,64.622456,240.744531977599,-36.4387117915,4610001882
532332564.248748,2016.867,11,34,38.889979,64.62153,239.986157767863,-36.440657265,4610001882
532332564.297951,2016.867,11,34,38.887102,64.620603,239.810045318208,-36.4425644986,4610001882
532332564.347155,2016.867,11,34,38.884225,64.619677,239.741506407185,-36.4444452708,4610001882
532332564.445537,2016.867,11,34,38.878474,64.617825,240.055212981739,-36.4480911913,4610001882
534665360.528898,2016.941,12,34,38.935827,64.628252,240.160603977117,-36.392063543,4610001882
534665360.578115,2016.941,12,34,38.932949,64.627324,240.02298238863,-36.3947730357,4610001882
534665360.627306,2016.941,12,34,38.930073,64.626398,239.868924357044,-36.3974461332,4610001882
534665360.774916,2016.941,12,34,38.921444,64.623617,240.097559851217,-36.4052749907,4610001882
534665360.82412,2016.941,12,34,38.918567,64.62269,239.944040834259,-36.4077870789,4610001882
534665360.873323,2016.941,12,34,38.91569,64.621763,239.860055150618,-36.4102325004,4610001882
534665360.922527,2016.941,12,34,38.912814,64.620836,239.917110512633,-36.4126189915,4610001882
534665360.97173,2016.941,12,34,38.909937,64.61991,240.169115866778,-36.4149554508,4610001882
534665361.020934,2016.941,12,34,38.90706,64.618983,240.031771613577,-36.4172381166,4610001882
534665361.070138,2016.941,12,34,38.904184,64.618057,239.893780628178,-36.4194684243,4610001882
534665361.119342,2016.941,12,34,38.901307,64.61713,239.80913637047,-36.4216454323,4610001882
534665361.168545,2016.941,12,34,38.89843,64.616204,239.895837316454,-36.423767644,4610001882
534665361.217749,2016.941,12,34,38.895554,64.615277,240.102372831972,-36.4258244526,4610001882
534665361.266953,2016.941,12,34,38.892677,64.614351,239.975055963168,-36.4278288495,4610001882
536998162.981116,2017.014,13,34,38.943733,64.640751,240.009707258758,-36.3984393622,4610001882
536998163.030321,2017.014,13,34,38.940857,64.639823,239.89703529149,-36.4012352915,4610001882
536998163.079513,2017.014,13,34,38.937981,64.638895,240.13940733389,-36.4040073339,4610001882
536998163.128704,2017.014,13,34,38.935105,64.637967,239.91203562819,-36.4067356282,4610001882
536998163.177895,2017.014,13,34,38.932229,64.63704,239.589205861398,-36.4094058614,4610001882
536998163.227099,2017.014,13,34,38.929353,64.636112,240.182543003299,-36.4120430033,4610001882
536998163.27629,2017.014,13,34,38.926477,64.635184,240.326950002882,-36.4146500029,4610001882
536998163.325481,2017.014,13,34,38.923601,64.634256,240.209817264201,-36.4172172642,4610001882
536998163.374672,2017.014,13,34,38.920725,64.633329,239.945636155893,-36.4197361559,4610001882
536998163.423863,2017.014,13,34,38.917849,64.632401,240.016394895092,-36.4221948951,4610001882
536998163.473054,2017.014,13,34,38.914973,64.631474,240.150190365491,-36.4245903655,4610001882
536998163.522244,2017.014,13,34,38.912098,64.630547,240.127229373397,-36.4269293734,4610001882
536998163.571435,2017.014,13,34,38.909222,64.629619,240.16061626409,-36.4292162641,4610001882
536998163.620626,2017.014,13,34,38.906346,64.628692,240.129753935289,-36.4314539353,4610001882
536998163.669817,2017.014,13,34,38.90347,64.627765,240.353941994483,-36.4336419945,4610001882
536998163.71902,2017.014,13,34,38.900593,64.626838,240.294782120482,-36.4357821205,4610001882
536998163.768211,2017.014,13,34,38.897717,64.62591,240.173364603695,-36.4378646037,4610001882
536998163.817402,2017.014,13,34,38.894842,64.624983,240.158685001288,-36.4398850013,4610001882
536998163.866593,2017.014,13,34,38.891966,64.624056,240.184854016788,-36.4418540168,4610001882
536998163.915796,2017.014,13,34,38.889089,64.623129,240.140081493296,-36.4437814933,4610001882
536998163.964987,2017.014,13,34,38.886213,64.622202,240.085274750095,-36.4456747501,4610001882
536998164.014178,2017.014,13,34,38.883337,64.621276,239.945353880613,-36.4475453731,4610001882
536998164.063368,2017.014,13,34,38.880461,64.620349,240.014114273605,-36.4493762515,4610001882
539330964.240739,2017.088,14,34,38.942716,64.638884,240.457440904549,-36.3972723878,4610001882
539330964.28993,2017.088,14,34,38.93984,64.637957,240.35647012744,-36.400067177,4610001882
539330964.339108,2017.088,14,34,38.936965,64.637029,240.323265614344,-36.4028282422,4610001882
539330964.388286,2017.088,14,34,38.93409,64.636102,240.336511540959,-36.4055397471,4610001882
539330964.437464,2017.088,14,34,38.931215,64.635175,240.233903067875,-36.4081968523,4610001882
539330964.486642,2017.088,14,34,38.928339,64.634248,240.530169952968,-36.4108293037,4610001882
539330964.53582,2017.088,14,34,38.925464,64.633321,240.268901973988,-36.413426903,4610001882
539330964.584998,2017.088,14,34,38.922589,64.632394,240.170991994799,-36.4159825021,4610001882
539330964.634176,2017.088,14,34,38.919714,64.631467,240.17413110191,-36.4184871875,4610001882
539330964.683354,2017.088,14,34,38.916838,64.63054,240.323010022096,-36.420931674,4610001882
539330964.732532,2017.088,14,34,38.913963,64.629614,239.85572643312,-36.4233136633,4610001882
539330964.78171,2017.088,14,34,38.911088,64.628687,240.480288316429,-36.4256411249,4610001882
539330964.830889,2017.088,14,34,38.908213,64.62776,240.640998626241,-36.427917013,4610001882
539330964.880068,2017.088,14,34,38.905337,64.626834,240.552761025438,-36.4301449785,4610001882
539330965.027616,2017.088,14,34,38.89671,64.624054,240.295831047173,-36.436514474,4610001882
539330965.076794,2017.088,14,34,38.893835,64.623128,240.657067160489,-36.438521084,4610001882
539330965.125973,2017.088,14,34,38.89096,64.622201,240.515252449407,-36.4404768696,4610001882
539330965.175151,2017.088,14,34,38.888084,64.621275,240.479500316875,-36.4423952235,4610001882
539330965.224342,2017.088,14,34,38.885208,64.620349,240.274517521354,-36.4442829144,4610001882
539330965.27352,2017.088,14,34,38.882333,64.619423,240.300108976383,-36.4461448661,4610001882
541663762.803229,2017.162,15,34,38.940341,64.635249,241.038191201418,-36.3955502316,4610001882
541663762.85242,2017.162,15,34,38.937465,64.634322,241.428881308568,-36.3983255812,4610001882
541663762.90161,2017.162,15,34,38.934589,64.633395,241.002523677408,-36.4010531925,4610001882
541663762.950801,2017.162,15,34,38.931713,64.632468,240.838708874849,-36.4037236324,4610001882
541663762.999992,2017.162,15,34,38.928837,64.631541,240.676769047594,-36.4063690476,4610001882
541663763.098374,2017.162,15,34,38.923085,64.629688,241.023693543467,-36.4115640299,4610001882
541663763.147565,2017.162,15,34,38.920209,64.628761,241.385436010665,-36.4140917403,4610001882
541663763.196756,2017.162,15,34,38.917333,64.627834,241.710118183366,-36.4165591562,4610001882
541663763.245947,2017.162,15,34,38.914457,64.626908,240.916037054947,-36.418963271,4610001882
541663763.295125,2017.162,15,34,38.911582,64.625981,240.890699450995,-36.4213109154,4610001882
541663763.344316,2017.162,15,34,38.908706,64.625055,240.78951243669,-36.4236091443,4610001882
541663763.393507,2017.162,15,34,38.90583,64.624128,240.928572801289,-36.4258547521,4610001882
541663763.491876,2017.162,15,34,38.900078,64.622276,240.947743436577,-36.4301958738,4610001882
541663763.541066,2017.162,15,34,38.897202,64.62135,241.452343839971,-36.4322815204,4610001882
541663763.590258,2017.162,15,34,38.894326,64.620424,241.032582422051,-36.4343053457,4610001882
541663763.639449,2017.162,15,34,38.89145,64.619497,240.93086759285,-36.4362757597,4610001882
543996564.85209,2017.236,16,34,38.946588,64.642674,241.385873168684,-36.397065459,4610001882
543996564.901281,2017.236,16,34,38.943712,64.641746,241.446534714708,-36.3998630491,4610001882
543996564.950485,2017.236,16,34,38.940835,64.640818,241.406093145983,-36.4026575022,4610001882
543996564.999689,2017.236,16,34,38.937959,64.63989,241.340226092009,-36.4054264923,4610001882
543996565.04888,2017.236,16,34,38.935083,64.638962,241.31129076877,-36.4081516596,4610001882
543996565.098084,2017.236,16,34,38.932207,64.638033,241.222794600355,-36.4108161357,4610001882
543996565.147275,2017.236,16,34,38.929331,64.637106,241.16316962783,-36.4134518077,4610001882
543996565.196467,2017.236,16,34,38.926455,64.636178,241.367513024801,-36.4160558492,4610001882
543996565.245657,2017.236,16,34,38.923579,64.63525,241.392516697083,-36.418620166,4610001882
543996565.294861,2017.236,16,34,38.920703,64.634322,241.286670738251,-36.4211348517,4610001882
543996565.344052,2017.236,16,34,38.917827,64.633395,241.196766210637,-36.4235909686,4610001882
543996565.393255,2017.236,16,34,38.914951,64.632467,241.305694368526,-36.425979771,4610001882
543996565.442446,2017.236,16,34,38.912075,64.631539,241.369267357488,-36.4283134045,4610001882
543996565.491637,2017.236,16,34,38.909199,64.630612,241.326089767275,-36.4305964588,4610001882
543996565.540828,2017.236,16,34,38.906323,64.629685,241.259861774561,-36.4328291106,4610001882
543996565.590019,2017.236,16,34,38.903447,64.628757,241.187483121334,-36.4350111019,4610001882
543996565.639222,2017.236,16,34,38.900571,64.62783,241.481857144011,-36.4371457691,4610001882
543996565.688413,2017.236,16,34,38.897695,64.626903,241.442276346989,-36.4392256166,4610001882
543996565.737617,2017.236,16,34,38.894819,64.625975,239.138232142868,-36.441242057,4610001882
543996565.786807,2017.236,16,34,38.891943,64.625048,241.031137119246,-36.4432076779,4610001882
543996565.835998,2017.236,16,34,38.889067,64.624121,241.121699922929,-36.4451311261,4610001882
543996565.885189,2017.236,16,34,38.886191,64.623194,241.271330168611,-36.4470220163,4610001882
543996565.93438,2017.236,16,34,38.883315,64.622267,241.342137092689,-36.4488895849,4610001882
543996565.983571,2017.236,16,34,38.880439,64.62134,241.282005831964,-36.4507189687,4610001882
543996566.081966,2017.236,16,34,38.874687,64.619487,241.498397903921,-36.4542470829,4610001882
546329367.74922,2017.31,17,34,38.949509,64.645912,241.341965558139,-36.3974652451,4610001882
546329367.798411,2017.31,17,34,38.946633,64.644984,240.777921429549,-36.4002407946,4610001882
546329367.847614,2017.31,17,34,38.943757,64.644056,241.388191809872,-36.403030853,4610001882
546329367.896805,2017.31,17,34,38.940881,64.643129,241.434859139602,-36.4058178608,4610001882
546329367.945996,2017.31,17,34,38.938005,64.642201,241.661901346029,-36.4085797453,4610001882
546329367.995186,2017.31,17,34,38.935129,64.641273,241.633100230557,-36.4112983079,4610001882
546329368.044378,2017.31,17,34,38.932253,64.640345,241.591617863044,-36.4139578107,4610001882
546329368.093583,2017.31,17,34,38.929377,64.639418,241.487602318029,-36.4165865391,4610001882
546329368.142774,2017.31,17,34,38.926501,64.63849,241.641855216529,-36.419183711,4610001882
546329368.191965,2017.31,17,34,38.923625,64.637563,241.668170110152,-36.421742878,4610001882
546329368.241157,2017.31,17,34,38.920749,64.636635,241.549134608042,-36.4242516493,4610001882
546329368.290348,2017.31,17,34,38.917873,64.635708,241.568841388647,-36.4267027033,4610001882
546329368.339552,2017.31,17,34,38.914997,64.63478,241.600980361149,-36.4290859492,4610001882
546329368.388744,2017.31,17,34,38.912121,64.633853,241.631662725243,-36.4314125867,4610001882
546329368.437935,2017.31,17,34,38.909245,64.632926,241.568390754145,-36.433684889,4610001882
546329368.487125,2017.31,17,34,38.906369,64.631999,241.498568314157,-36.4359067224,4610001882
546329368.536329,2017.31,17,34,38.903492,64.631072,241.484898389451,-36.4380810865,4610001882
546329368.58552,2017.31,17,34,38.900616,64.630145,241.624879552751,-36.4402065232,4610001882
546329368.634711,2017.31,17,34,38.89774,64.629218,241.361007043651,-36.4422782875,4610001882
546329368.683901,2017.31,17,34,38.894865,64.628291,241.460371734444,-36.4442872363,4610001882
546329368.733092,2017.31,17,34,38.891989,64.627364,241.439085879261,-36.4462456545,4610001882
546329368.782283,2017.31,17,34,38.889113,64.626437,241.562958574162,-36.4481626228,4610001882
546329368.831474,2017.31,17,34,38.886237,64.625511,241.522400991654,-36.4500493137,4610001882
546329368.880664,2017.31,17,34,38.883361,64.624584,241.716419952358,-36.4519125478,4610001882
546329368.929855,2017.31,17,34,38.880485,64.623657,241.811402510444,-36.4537393793,4610001882
546329368.979046,2017.31,17,34,38.877609,64.622731,241.711638320867,-36.4555194631,4610001882
546329369.028236,2017.31,17,34,38.874733,64.621804,241.608753269049,-36.4572645645,4610001882
548662172.914369,2017.384,18,34,38.931976,64.625663,241.417201286071,-36.3937728246,4610001882
548662173.111081,2017.384,18,34,38.920475,64.621955,241.438373952229,-36.4042294519,4610001882
548662173.160259,2017.384,18,34,38.917599,64.621028,241.796296685008,-36.4067210509,4610001882
548662173.209437,2017.384,18,34,38.914724,64.620101,241.725151701165,-36.4091449093,4610001882
548662173.258616,2017.384,18,34,38.911849,64.619174,241.609152569319,-36.4115146197,4610001882
548662173.307807,2017.384,18,34,38.908973,64.618247,241.503302086125,-36.4138330027,4610001882
548662173.356986,2017.384,18,34,38.906097,64.617321,241.428200389509,-36.4161001723,4610001882
548662173.406165,2017.384,18,34,38.903222,64.616394,241.76724312866,-36.4183117537,4610001882
548662173.455331,2017.384,18,34,38.900347,64.615468,241.688135151915,-36.4204726192,4610001882
548662173.504509,2017.384,18,34,38.897472,64.614541,241.577967814567,-36.4225741241,4610001882
548662173.553688,2017.384,18,34,38.894597,64.613615,241.478240716795,-36.4246158686,4610001882
548662173.602879,2017.384,18,34,38.891721,64.612688,241.436761353203,-36.4266053712,4610001882
550994973.279123,2017.458,19,34,38.932259,64.624279,241.789309166122,-36.3914161923,4610001882
550994973.475838,2017.458,19,34,38.920757,64.620571,243.28257514323,-36.4018985684,4610001882
550994973.525016,2017.458,19,34,38.917882,64.619645,241.790421248283,-36.4043987638,4610001882
550994973.574194,2017.458,19,34,38.915007,64.618718,241.60629878063,-36.4068303865,4610001882
550994973.623373,2017.458,19,34,38.912131,64.617791,241.060922652677,-36.4092083677,4610001882
550994973.672551,2017.458,19,34,38.909256,64.616865,241.227493973039,-36.4115337784,4610001882
550994973.721728,2017.458,19,34,38.906381,64.615938,241.045211778009,-36.4138056737,4610001882
550994973.770906,2017.458,19,34,38.903505,64.615012,241.433781158839,-36.4160291637,4610001882
550994973.820085,2017.458,19,34,38.90063,64.614086,241.464597485907,-36.4181995811,4610001882
550994973.869263,2017.458,19,34,38.897755,64.613159,241.487655226059,-36.4203114116,4610001882
550994973.918441,2017.458,19,34,38.894879,64.612233,241.557053649301,-36.422363944,4610001882
553327769.960323,2017.532,20,34,38.944404,64.636786,241.373469883884,-36.3919079832,4610001882
553327770.009514,2017.532,20,34,38.941528,64.635859,241.276860758836,-36.394716062,4610001882
553327770.058704,2017.532,20,34,38.938652,64.634932,241.268380821999,-36.3975049236,4610001882
553327770.107895,2017.532,20,34,38.935776,64.634004,241.317660145287,-36.4002530453,4610001882
553327770.157085,2017.532,20,34,38.9329,64.633077,241.199281938859,-36.4029436373,4610001882
553327770.206276,2017.532,20,34,38.930024,64.63215,241.42406683232,-36.4055973292,4610001882
553327770.353849,2017.532,20,34,38.921396,64.62937,241.148132726345,-36.4133696185,4610001882
553327770.403039,2017.532,20,34,38.918521,64.628443,241.22405532283,-36.4158610938,4610001882
553327770.45223,2017.532,20,34,38.915645,64.627516,241.212313924801,-36.4182884942,4610001882
553327770.501421,2017.532,20,34,38.912769,64.62659,241.262216457778,-36.4206598256,4610001882
553327770.550612,2017.532,20,34,38.909893,64.625663,241.382265082143,-36.4229772484,4610001882
553327770.599804,2017.532,20,34,38.907017,64.624736,241.378162215821,-36.4252431805,4610001882
553327770.747378,2017.532,20,34,38.898389,64.621957,241.277747882146,-36.4317352421,4610001882
553327770.796569,2017.532,20,34,38.895513,64.621031,241.65262676202,-36.4337829204,4610001882
553327770.845761,2017.532,20,34,38.892636,64.620105,241.413550860067,-36.4357757365,4610001882
553327770.894952,2017.532,20,34,38.88976,64.619178,241.14882597875,-36.4377196536,4610001882
553327770.944143,2017.532,20,34,38.886884,64.618252,241.270665258132,-36.4396277314,4610001882
555660568.568958,2017.606,21,34,38.936551,64.630025,241.14232483535,-36.3935506893,4610001882
555660568.618162,2017.606,21,34,38.933675,64.629098,241.024791014977,-36.3962709818,4610001882
555660568.667366,2017.606,21,34,38.930798,64.628171,241.07801123571,-36.3989453342,4610001882
555660568.864157,2017.606,21,34,38.919293,64.624463,241.059663762064,-36.4093143308,4610001882
555660568.913361,2017.606,21,34,38.916416,64.623537,241.071770148604,-36.411774849,4610001882
555660568.962565,2017.606,21,34,38.913539,64.62261,241.016713976229,-36.4141728083,4610001882
555660569.011769,2017.606,21,34,38.910663,64.621683,241.107910743449,-36.4165166272,4610001882
555660569.060972,2017.606,21,34,38.907786,64.620757,241.035980370403,-36.4188108582,4610001882
555660569.110175,2017.606,21,34,38.90491,64.61983,240.993995315912,-36.4210503992,4610001882
555660569.159379,2017.606,21,34,38.902033,64.618903,240.98035910506,-36.4232387924,4610001882
555660569.208582,2017.606,21,34,38.899156,64.617977,240.986070399127,-36.4253746905,4610001882
555660569.257786,2017.606,21,34,38.896279,64.617051,241.070617635473,-36.4274465309,4610001882
555660569.306989,2017.606,21,34,38.893403,64.616124,241.187503175072,-36.429456666,4610001882
557993363.733564,2017.68,22,34,38.937681,64.630338,240.566627286514,-36.3923940615,4610001882
557993363.782755,2017.68,22,34,38.934805,64.629411,240.926745960299,-36.3951373312,4610001882
557993363.831946,2017.68,22,34,38.931929,64.628484,240.816107780263,-36.3978237471,4610001882
557993363.881137,2017.68,22,34,38.929053,64.627558,240.706245180766,-36.4004857435,4610001882
557993364.028709,2017.68,22,34,38.920425,64.624778,240.898027256991,-36.4082588264,4610001882
557993364.077899,2017.68,22,34,38.917549,64.623852,240.764559245856,-36.4107449235,4610001882
557993364.12709,2017.68,22,34,38.914673,64.622925,240.659423970146,-36.413163756,4610001882
557993364.176268,2017.68,22,34,38.911797,64.621999,240.60473592579,-36.4155298199,4610001882
557993364.225459,2017.68,22,34,38.908921,64.621073,240.993395467381,-36.4178434697,4610001882
557993364.274649,2017.68,22,34,38.906045,64.620147,240.851802940049,-36.4201050506,4610001882
557993364.32384,2017.68,22,34,38.903169,64.61922,240.72765683602,-36.4223130548,4610001882
557993364.373031,2017.68,22,34,38.900293,64.618294,240.626859344681,-36.4244696717,4610001882
557993364.422222,2017.68,22,34,38.897417,64.617368,241.048802065262,-36.4265665005,4610001882
557993364.471413,2017.68,22,34,38.894541,64.616442,241.007981600826,-36.4286001443,4610001882
557993364.520603,2017.68,22,34,38.891665,64.615516,240.968908997588,-36.4305816493,4610001882
560326167.468554,2017.754,23,34,38.94741,64.643453,240.91122030385,-36.3969888486,4610001882
560326167.517732,2017.754,23,34,38.944535,64.642525,240.826663563888,-36.3997812842,4610001882
560326167.566911,2017.754,23,34,38.94166,64.641597,240.799507729344,-36.4025746252,4610001882
560326167.616101,2017.754,23,34,38.938784,64.640669,240.726734870961,-36.4053509595,4610001882
560326167.665279,2017.754,23,34,38.935908,64.639742,240.668025316493,-36.4080905977,4610001882
560326167.714458,2017.754,23,34,38.933033,64.638814,240.70415529042,-36.4107697472,4610001882
560326167.763635,2017.754,23,34,38.930158,64.637887,240.708545938984,-36.4134095713,4610001882
560326167.812814,2017.754,23,34,38.927283,64.636959,240.695707591716,-36.4160203996,4610001882
560326167.862017,2017.754,23,34,38.924406,64.636031,240.648934980857,-36.4185969985,4610001882
560326167.911195,2017.754,23,34,38.921531,64.635104,240.815914463792,-36.421125657,4610001882
560326167.960373,2017.754,23,34,38.918656,64.634177,240.777037188217,-36.423597557,4610001882
560326168.009552,2017.754,23,34,38.915781,64.63325,240.695293494695,-36.4260030387,4610001882
560326168.05873,2017.754,23,34,38.912906,64.632322,240.510389448519,-36.4283481664,4610001882
560326168.107909,2017.754,23,34,38.91003,64.631395,240.485535557724,-36.4306434666,4610001882
560326168.157088,2017.754,23,34,38.907155,64.630468,240.782629743842,-36.4328868266,4610001882
560326168.206266,2017.754,23,34,38.90428,64.629541,240.640374523276,-36.4350807799,4610001882
560326168.255445,2017.754,23,34,38.901405,64.628614,240.5376707232,-36.4372261537,4610001882
560326168.304624,2017.754,23,34,38.898529,64.627687,240.456017104923,-36.4393217264,4610001882
560326168.353802,2017.754,23,34,38.895654,64.626761,240.731901132547,-36.4413549279,4610001882
560326168.402994,2017.754,23,34,38.892778,64.625834,240.742629949855,-36.4433329362,4610001882
560326168.452172,2017.754,23,34,38.889903,64.624907,240.621812837972,-36.4452649982,4610001882
560326168.50135,2017.754,23,34,38.887027,64.62398,240.514761739477,-36.4471630907,4610001882
560326168.550528,2017.754,23,34,38.884152,64.623054,240.449485229616,-36.4490357547,4610001882
560326168.599706,2017.754,23,34,38.881277,64.622127,240.794878569533,-36.4508782685,4610001882
560326168.648884,2017.754,23,34,38.878402,64.621201,240.70302251105,-36.4526713839,4610001882
560326168.698062,2017.754,23,34,38.875526,64.620274,240.586527780664,-36.4544258445,4610001882
562658970.020678,2017.828,24,34,38.93744,64.631069,240.517044582749,-36.3937693976,4610001882
562658970.069868,2017.828,24,34,38.934564,64.630141,240.609920607562,-36.3965044526,4610001882
562658970.119046,2017.828,24,34,38.931689,64.629214,240.56524099671,-36.3991838514,4610001882
562658970.168237,2017.828,24,34,38.928813,64.628287,240.370038327608,-36.4018402125,4610001882
562658970.315822,2017.828,24,34,38.920185,64.625505,240.578313574529,-36.40959255,4610001882
562658970.365013,2017.828,24,34,38.917309,64.624577,240.499030257155,-36.4120682628,4610001882
562658970.414203,2017.828,24,34,38.914433,64.62365,240.366383216267,-36.4144802521,4610001882
562658970.463394,2017.828,24,34,38.911557,64.622723,240.640382502671,-36.4168385687,4610001882
562658970.512585,2017.828,24,34,38.908681,64.621796,240.650929489179,-36.4191445854,4610001882
562658970.561776,2017.828,24,34,38.905805,64.62087,240.471425964999,-36.4214000914,4610001882
562658970.610967,2017.828,24,34,38.902929,64.619943,240.633869098209,-36.4236022548,4610001882
562658970.660157,2017.828,24,34,38.900053,64.619016,240.416859747514,-36.4257519343,4610001882
562658970.709348,2017.828,24,34,38.897177,64.618089,240.538389763035,-36.42784098,4610001882
562658970.758539,2017.828,24,34,38.894301,64.617163,240.375258766244,-36.4298690134,4610001882
562658970.80773,2017.828,24,34,38.891425,64.616236,240.433673726956,-36.4318430043,4610001882
564991767.245006,2017.902,25,34,38.940594,64.632573,240.621205243783,-36.3914072416,4610001882
564991767.294209,2017.902,25,34,38.937717,64.631645,240.680208758385,-36.3941910723,4610001882
564991767.343413,2017.902,25,34,38.934841,64.630718,240.628968754966,-36.3969313918,4610001882
564991767.392603,2017.902,25,34,38.931965,64.629791,240.605971821439,-36.3996147812,4610001882
564991767.441794,2017.902,25,34,38.929089,64.628864,240.412748635389,-36.4022719181,4610001882
